Unnamed: 0,text,Emotion
708298,ive been feeling kind of rotten these last couple weeks and finally went to see my doctor after i lost pounds in two weeks couldnt eat in the morning from nausea and was just plain feeling bad from lack of sleep among other things,neutral
254244,i feel so honored to be able to do this for my ips,neutral
163064,i love school but for some reason i feel uptight and nervous,love
314633,i feel really horrible and i may or may not have had a total sob fest on mikes shoulder the other night about how there is absolutely not way i am making it to the end of this pregnancy and how pregnancy is even worse than the stories i am reading in my a href http www,neutral
232441,i turn to his memories whenever i feel low and things aren t really doing so great with me,neutral
601353,i feel oddly frightened but enthusiastic and excited at the same time,enthusiasm
496730,i dont know why exactly but today i feel calm and focused whereas yesterday i was a nutcase,neutral
683718,im feeling im greatly more damaged than i previously thought,neutral
196847,i feel confused and im ready to celebrate all,neutral
799645,i am feeling fine with just some tugging at the sites of the port,neutral
19538,i constantly feel jaded and alone,neutral
651919,i feel so relieved so i went to visit them,neutral
711837,i feel bad because i am likely underrating this book,neutral
691015,i know some people that are going but none that i really feel comfortable hanging out with,relief
119999,i feel a realization i was so selfish,neutral
467485,im looking forward to just having fun feeling fabulous and enjoying it with everyone,fun
515209,i still drove away from that conversation and back to my office feeling like a lucky man,neutral
784806,i just cant hold it dancing all the way and definitely feeling it the bobo me crooner has returned with this very sweet easy catchy sing along afro pop makosa tune served with a nice playful vocal ease,relief
422170,i feel really honoured and super excited i think i am more excited than anyone who has ever hosted co hosted the show because it s a huge privilege to be hosting the biggest award show in africa ice prince says,enthusiasm
365632,i feel like it will completely block all of the websites that students will be curious about and also i will block the ones that do not correlate to their assignments,neutral
52076,i walked in checked out but walked out feeling excited energized and ready share my learning and passion,enthusiasm
